Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Egypt, Arab Rep.",EGY,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.717917332,1.507212548,1.311525272,,,,,,
Euro area,EMU,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1,,,,,,,,
Eritrea,ERI,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Spain,ESP,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.64690693,0.629108854,0.655022829,0.613681648,0.697795235,0.69421885,0.607512243,0.679512839,0.690855955
Estonia,EST,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.423156972,2.507886543,2.201264665,2.118059903,1.959570296,3.158679657,1.952319111,1.481381077,1.535990451
Ethiopia,ETH,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
European Union,EUU,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1,,,,,,,,
Fragile and conflict affected situations,FCS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,16.2,16.4,15.9,15.5,15.1,13.9,15,13.5,12.9
Finland,FIN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.496427507,1.346563869,1.216325043,1.59543517,1.466923855,1.754191795,1.281339812,1.238935098,0.981934985
Fiji,FJI,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,2.950939,1.745370133,3.915503436,2.05595331
France,FRA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.558929635,1.196862245,1.087542982,1.06227848,1.145605048,1.049991786,1.11071519,1.238732803,1.335062804
Faroe Islands,FRO,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,0.90676629,,,,
Gabon,GAB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
United Kingdom,GBR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.94827163,1.173107614,1.175504813,1.090596266,1.15033375,0.945779353,1.118684075,,
Georgia,GEO,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,1.028465553,2.39924553,2.345267053,2.028064996,,,,
Ghana,GHA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.829518975,1.87009856,2.02943487,1.631982443,1.826677132,1.740477058,1.854319665,1.831117731,
Gibraltar,GIB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Guinea,GIN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
"Gambia, The",GMB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Guinea-Bissau,GNB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,3.493652879,1.11876399,,,,,,
Equatorial Guinea,GNQ,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Greece,GRC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.859447722,0.779545903,0.799737128,0.92257426,0.72770864,0.729014954,0.841244736,1.123651618,0.839605274
Grenada,GRD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.232132268,9.554416746,10.39519049,10.37245767,13.79530356,12.03359091,4.284949116,6.842694995,13.66575277
Greenland,GRL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,7.140179576,5.351313748,,,,,,,
Guatemala,GTM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,32.80547404,28.90354414,25.94159983,18.18828598,20.24587056,22.04744015,23.36572673
Guam,GUM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,4.326114902,,,,
Guyana,GUY,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,19.63675949,18.59739008,14.96463466,14.02302176,16.83866455,19.44316991,16.06411913,15.94378053,19.12015809
High income,HIC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.2,3.2,3,2.8,2.8,3.1,3.1,3.1,2.9
"Hong Kong SAR, China",HKG,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.29865296,0.377969278,0.322368701,0.642467633,0.320606459,0.293715732,0.30729759,0.401826166,0.376205815
Honduras,HND,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,55.73054046,54.715173,40.29980174,37.98177213,41.01116559,35.70284933,38.2025965,34.96793539,31.44243165
Heavily indebted poor countries (HIPC),HPC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,8.1,,,,,,,,
Croatia,HRV,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.884378611,1.063715726,1.127672093,0.596292847,0.827828171,1.011644534,0.84084788,0.793442175,0.667347104
Haiti,HTI,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,10.17747241,9.633173802,,6.777736095,,11.38400306,14.19831895,18.97665828,41.15180897
Hungary,HUN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.246115059,2.059011683,1.63505484,0.879849988,0.66527835,0.820558561,0.772570691,0.970642655,0.722657965
IBRD only,IBD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.5,5.6,5.5,5.3,4.9,4.8,4.8,4.8,4.7
IDA & IBRD total,IBT,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.9,,,,,,,,
IDA total,IDA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,10,9.8,9.5,9.2,9,8.6,9.3,8.4,8.3
IDA blend,IDB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,7.7,,,,,,,,
Indonesia,IDN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,0.303768746,
IDA only,IDX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,8.7,8.6,8.4,8.2,8.1,7.8,8.9,7.8,7.7
Isle of Man,IMN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.196272415,,,,,,,,
India,IND,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.341278725,3.148940036,3.076657399,3.029914914,2.94997162,2.935297347,2.922492302,2.81530423,
Not classified,INX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Ireland,IRL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.574164267,0.69422487,0.789978006,0.779878238,0.648627919,0.622164323,0.437512697,0.86105414,0.654270171
"Iran, Islamic Rep.",IRN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Iraq,IRQ,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Iceland,ISL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.906477233,0.297997309,0.873282363,0.850210002,0.277239087,1.36383226,0.536705994,1.051647735,1.290131142
Israel,ISR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.490144834,1.339828579,1.626444748,1.457097897,1.640201287,1.670383175,1.934490222,1.625810667,
Italy,ITA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.774242763,0.668010321,0.62261636,0.595578796,0.527189894,0.475691584,0.507288293,0.540095241,0.568072449
Jamaica,JAM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,43.13953015,48.18651098,58.49212833,45.70763954,47.46267716,47.09017681,51.94381399,53.11460074,49.44034515
Jordan,JOR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.770610774,1.479058357,1.299560905,0.898463494,1.143190033,0.993996674,1.030149401,1.119376781,0.987830151
Japan,JPN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.285207238,0.284680827,0.240822214,0.263171513,0.251776994,0.251772416,0.226767585,0.23120448,0.229153197
Kazakhstan,KAZ,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.716832717,,4.905658294,,,3.110544917,2.846491595,2.550586338,
Kenya,KEN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.801594342,4.908631832,5.012422769,3.125055551,3.077955021,3.560120511,5.253746416,4.871668447,
Kyrgyz Republic,KGZ,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.118200219,2.9962167,3.263471878,2.918770151,2.19768196,1.747343081,,,
Cambodia,KHM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Kiribati,KIR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
St. Kitts and Nevis,KNA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,63.72877035,48.88364629,48.92732165,25.55828887,21.33560913,29.938199,23.54981321,64.16014372
"Korea, Rep.",KOR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.735526147,0.693986349,0.584621875,0.598362995,0.573715198,0.593924062,0.47253148,0.496306557,0.477306317
Kuwait,KWT,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,1.107183951,0.855810403,0.360182419,0.249991818,,,
Latin America & Caribbean (excluding high income),LAC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,21.2,,,,,,,,
Lao PDR,LAO,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Lebanon,LBN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.568962632,3.716555253,3.993423513,2.874274152,3.140858531,2.244669895,,,
Liberia,LBR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Libya,LBY,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
St. Lucia,LCA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,16.0087362,17.07980825,27.78691406,20.90194727,25.89193494,29.17242869,39.21085356,36.91667459,39.04408914
Latin America & Caribbean,LCN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,22.7,23.6,24.1,23.1,21.1,20.4,20.3,20,19.7
Least developed countries: UN classification,LDC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,8.5,8.3,8.3,8,7.9,7.7,8.9,7.8,7.8
Low income,LIC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,12.4,12.3,12.3,11.8,11.5,10.9,10.8,10.7,10.4
Liechtenstein,LIE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,2.641973025,2.622710046,2.601456816,2.579513504,5.122425981,,
Sri Lanka,LKA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.241144219,2.418901479,2.200337367,2.309788678,3.310940384,,,,
Lower middle income,LMC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.5,5.4,5.1,4.8,4.7,4.6,5,4.4,4.4
Low & middle income,LMY,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.7,,,,,,,,
Lesotho,LSO,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Late-demographic dividend,LTE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.8,,,,,,,,
Lithuania,LTU,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.919269424,5.332665066,3.534427533,3.282809,3.363078691,3.612607571,2.576501058,2.378484724,2.627799526
Luxembourg,LUX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.87790763,0.856889218,0.335291716,0.4933391,0.64499172,0.475739656,0.624732536,1.530661054,
Latvia,LVA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.387487632,3.52065425,4.169682394,4.357777699,3.395562679,3.682033282,3.022931321,3.561815846,2.496817885
"Macao SAR, China",MAC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.16072545,0.157651249,0.309332005,0.303595174,0.298074143,0.292797261,0.432026405,0.283947121,0.560293538
St. Martin (French part),MAF,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,16.05608927,26.89979825,,,,,,,
Morocco,MAR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.2453916,1.69600617,2.146903978,1.4230006,2.772645959,2.932959489,1.937520773,1.655546466,1.705004746
Monaco,MCO,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Moldova,MDA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.749636199,6.177045235,4.415221869,5.263536723,3.887472764,3.030173688,2.18269956,2.467117842,2.543143782
Madagascar,MDG,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Maldives,MDV,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.934243286,,,,0.615093156,,,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.2,3.9,4,4,3.9,3.7,3.6,3.8,3.9
Mexico,MEX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,17.14843029,20.08893963,25.99593602,29.44842833,29.15086719,29.00100489,27.96750341,25.88149689,24.85899484
Marshall Islands,MHL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Middle income,MIC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.5,,,,,,,,
North Macedonia,MKD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.262392911,0.968765225,1.597214869,1.302267482,1.212031148,0.587601972,0.756303996,0.978137008,1.5285499
Mali,MLI,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Malta,MLT,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.898915795,1.098251803,1.923477648,1.650990852,0.992032983,1.350812852,0.381405345,1.514600751,0.562898251
Myanmar,MMR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.548491036,2.600217307,2.682342544,2.777764679,2.885599213,2.963227227,28.65673436,3.902762977,2.575101072
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,3.7,,,,,,,,
Montenegro,MNE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.706381488,4.485393237,2.418912022,2.27348387,3.760219008,2.960842853,2.484058554,2.603118047,0.789201202
Mongolia,MNG,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,7.189590682,6.051015321,6.152629009,6.1874429,6.342599045,6.229515719,6.168266723,5.96571486,5.915034751
Northern Mariana Islands,MNP,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Mozambique,MOZ,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Mauritania,MRT,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,1.221849904,1.074376392,0.999971523,,,
Mauritius,MUS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.625040481,1.625634239,2.556841294,2.870813026,2.099092725,2.727507222,2.657031541,2.272496639,
Malawi,MWI,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Malaysia,MYS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.594477728,1.434427528,1.17135667,0.981435763,0.927016984,0.746542626,0.70881855,0.691732497,0.734492431
North America,NAC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,4.6,4.9,4.9,4.6,4.6,5.9,6.3,6.1,5.4
Namibia,NAM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,18.46875047,12.03548998,11.10393855,11.20778069,,
New Caledonia,NCL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Niger,NER,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
Nigeria,NGA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,32.43900929,,,21.09929816,,,,15.74668082
Nicaragua,NIC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,8.521132979,7.268158383,6.823689094,10.6561168,7.94304819,,11.34731963,,
Netherlands,NLD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.607922884,0.546362554,0.762328498,0.574010652,0.71275809,0.686068183,0.710637313,0.79868542,0.690893081
Norway,NOR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.46244815,0.515662484,0.53062437,0.470654459,0.523586594,0.576285998,0.53623363,0.549772609,0.72474705
Nepal,NPL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2.14925235,2.207082108,2.249095703,2.34689209,1.953258111,2.1300413,,,
Nauru,NRU,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,
New Zealand,NZL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.040305555,1.060497119,0.727234722,1.12225499,2.284842724,1.025662267,1.155119534,1.46149416,
