Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Ethiopia,ETH,Gini index,SI.POV.GINI,35,,,,,,31.1,,
European Union,EUU,Gini index,SI.POV.GINI,,,,,,,,,
Fragile and conflict affected situations,FCS,Gini index,SI.POV.GINI,,,,,,,,,
Finland,FIN,Gini index,SI.POV.GINI,27.1,27.1,27.4,27.3,27.7,27.1,27.7,27.9,27.4
Fiji,FJI,Gini index,SI.POV.GINI,,,,,30.7,,,,
France,FRA,Gini index,SI.POV.GINI,32.7,31.9,31.6,32.4,31.2,30.7,31.5,31.2,31.8
Faroe Islands,FRO,Gini index,SI.POV.GINI,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Gini index,SI.POV.GINI,,,,,,,,,
Gabon,GAB,Gini index,SI.POV.GINI,,,38,,,,,,
United Kingdom,GBR,Gini index,SI.POV.GINI,33.3,33.1,32.6,33.7,32.8,32.6,32.4,,
Georgia,GEO,Gini index,SI.POV.GINI,36.5,36.6,37.9,36.4,35.9,34.5,34.2,33.5,34.8
Ghana,GHA,Gini index,SI.POV.GINI,,43.5,,,,,,,
Gibraltar,GIB,Gini index,SI.POV.GINI,,,,,,,,,
Guinea,GIN,Gini index,SI.POV.GINI,,,,29.6,,,,,
"Gambia, The",GMB,Gini index,SI.POV.GINI,35.9,,,,,38.8,,,
Guinea-Bissau,GNB,Gini index,SI.POV.GINI,,,,34.8,,,33.4,,
Equatorial Guinea,GNQ,Gini index,SI.POV.GINI,,,,,,,,38.5,
Greece,GRC,Gini index,SI.POV.GINI,36,35,34.4,32.9,33.1,33.6,32.9,33.4,33.4
Grenada,GRD,Gini index,SI.POV.GINI,,,,43.8,,,,,
Greenland,GRL,Gini index,SI.POV.GINI,,,,,,,,,
Guatemala,GTM,Gini index,SI.POV.GINI,,,,,,,,,45.2
Guam,GUM,Gini index,SI.POV.GINI,,,,,,,,,
Guyana,GUY,Gini index,SI.POV.GINI,,,,,,,,,
High income,HIC,Gini index,SI.POV.GINI,,,,,,,,,
"Hong Kong SAR, China",HKG,Gini index,SI.POV.GINI,,,,,,,,,
Honduras,HND,Gini index,SI.POV.GINI,49.2,49.8,49.4,48.9,48.2,,,,46.8
Heavily indebted poor countries (HIPC),HPC,Gini index,SI.POV.GINI,,,,,,,,,
Croatia,HRV,Gini index,SI.POV.GINI,31.1,30.9,30.4,29.7,28.9,29.5,28.9,30,30.1
Haiti,HTI,Gini index,SI.POV.GINI,,,,,,,,,
Hungary,HUN,Gini index,SI.POV.GINI,30.4,30.3,30.6,,,,,,
IBRD only,IBD,Gini index,SI.POV.GINI,,,,,,,,,
IDA & IBRD total,IBT,Gini index,SI.POV.GINI,,,,,,,,,
IDA total,IDA,Gini index,SI.POV.GINI,,,,,,,,,
IDA blend,IDB,Gini index,SI.POV.GINI,,,,,,,,,
Indonesia,IDN,Gini index,SI.POV.GINI,38.2,36.9,36.4,36.3,35.4,35.3,35.5,35.5,36.1
IDA only,IDX,Gini index,SI.POV.GINI,,,,,,,,,
Isle of Man,IMN,Gini index,SI.POV.GINI,,,,,,,,,
India,IND,Gini index,SI.POV.GINI,,,,,,,,25.5,
Not classified,INX,Gini index,SI.POV.GINI,,,,,,,,,
Ireland,IRL,Gini index,SI.POV.GINI,31.8,32.8,31.4,30.6,30.3,29.2,29.4,29.9,29
"Iran, Islamic Rep.",IRN,Gini index,SI.POV.GINI,35.3,35.9,36.7,37.4,36.5,35.8,35.5,34.8,35.9
Iraq,IRQ,Gini index,SI.POV.GINI,,,,,,,,,29.8
Iceland,ISL,Gini index,SI.POV.GINI,26.8,27.2,26.1,26.6,26.8,,,,
Israel,ISR,Gini index,SI.POV.GINI,39.7,39,38.2,38.6,38.3,37.8,37.9,,
Italy,ITA,Gini index,SI.POV.GINI,35.4,35.2,35.9,35.2,34.6,35.2,34.8,33.7,34.3
Jamaica,JAM,Gini index,SI.POV.GINI,,,,35.3,,,39.9,,
Jordan,JOR,Gini index,SI.POV.GINI,,,,,,,,,
Japan,JPN,Gini index,SI.POV.GINI,30.7,31.8,31.8,32.9,33,32.3,,,
Kazakhstan,KAZ,Gini index,SI.POV.GINI,26.8,27.2,27.5,27.8,28,28.7,29.2,,
Kenya,KEN,Gini index,SI.POV.GINI,40.8,,,,,36.2,38.7,37.7,
Kyrgyz Republic,KGZ,Gini index,SI.POV.GINI,29,26.8,27.3,27.7,29.7,29,28.8,26.4,27.2
Cambodia,KHM,Gini index,SI.POV.GINI,,,,,,,,,
Kiribati,KIR,Gini index,SI.POV.GINI,,,,,27.8,,,,
St. Kitts and Nevis,KNA,Gini index,SI.POV.GINI,,,,,,,,,
"Korea, Rep.",KOR,Gini index,SI.POV.GINI,,35.2,34.9,33.7,33.2,32.7,32.9,,
Kuwait,KWT,Gini index,SI.POV.GINI,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,Gini index,SI.POV.GINI,,,,,,,,,
Lao PDR,LAO,Gini index,SI.POV.GINI,,,,38.8,,,,,
Lebanon,LBN,Gini index,SI.POV.GINI,,,,,,,,35.3,
Liberia,LBR,Gini index,SI.POV.GINI,,35.3,,,,,,,
Libya,LBY,Gini index,SI.POV.GINI,,,,,,,,,
St. Lucia,LCA,Gini index,SI.POV.GINI,43.7,,,,,,,,
Latin America & Caribbean,LCN,Gini index,SI.POV.GINI,,,,,,,,,
Least developed countries: UN classification,LDC,Gini index,SI.POV.GINI,,,,,,,,,
Low income,LIC,Gini index,SI.POV.GINI,,,,,,,,,
Liechtenstein,LIE,Gini index,SI.POV.GINI,,,,,,,,,
Sri Lanka,LKA,Gini index,SI.POV.GINI,,39.3,,,37.7,,,,
Lower middle income,LMC,Gini index,SI.POV.GINI,,,,,,,,,
Low & middle income,LMY,Gini index,SI.POV.GINI,,,,,,,,,
Lesotho,LSO,Gini index,SI.POV.GINI,,,44.9,,,,,,
Late-demographic dividend,LTE,Gini index,SI.POV.GINI,,,,,,,,,
Lithuania,LTU,Gini index,SI.POV.GINI,37.4,38.4,37.3,35.7,35.3,36,36.7,36.6,36
Luxembourg,LUX,Gini index,SI.POV.GINI,32.9,31.7,34.5,35.4,34.2,33.4,32.7,34.1,33.6
Latvia,LVA,Gini index,SI.POV.GINI,34.2,34.3,35.6,35.1,34.5,35.7,34.3,33.7,34
"Macao SAR, China",MAC,Gini index,SI.POV.GINI,,,,,,,,,
St. Martin (French part),MAF,Gini index,SI.POV.GINI,,,,,,,,,
Morocco,MAR,Gini index,SI.POV.GINI,,,,,,,,,
Monaco,MCO,Gini index,SI.POV.GINI,,,,,,,,,
Moldova,MDA,Gini index,SI.POV.GINI,27,26.3,25.9,25.7,26,25,25.7,25.9,26.8
Madagascar,MDG,Gini index,SI.POV.GINI,,,,,,,36.8,,
Maldives,MDV,Gini index,SI.POV.GINI,,31.3,,,29.3,,,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Gini index,SI.POV.GINI,,,,,,,,,
Mexico,MEX,Gini index,SI.POV.GINI,,46.9,,46,,44.6,,43.5,
Marshall Islands,MHL,Gini index,SI.POV.GINI,,,,,35.5,,,,
Middle income,MIC,Gini index,SI.POV.GINI,,,,,,,,,
North Macedonia,MKD,Gini index,SI.POV.GINI,35.6,34.5,34.2,33,33.5,,,,
Mali,MLI,Gini index,SI.POV.GINI,,,,36,,,35.7,,
Malta,MLT,Gini index,SI.POV.GINI,29.4,29.1,29.2,28.7,31,31.4,31.6,34.6,
Myanmar,MMR,Gini index,SI.POV.GINI,38.1,,30.7,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Gini index,SI.POV.GINI,,,,,,,,,
Montenegro,MNE,Gini index,SI.POV.GINI,39,38.5,36.9,36.8,35.7,35.4,34.3,,
Mongolia,MNG,Gini index,SI.POV.GINI,,32.3,,32.7,,,,31.4,
Northern Mariana Islands,MNP,Gini index,SI.POV.GINI,,,,,,,,,
Mozambique,MOZ,Gini index,SI.POV.GINI,,,,,50.7,,,49.6,
Mauritania,MRT,Gini index,SI.POV.GINI,,,,,32,,,,
Mauritius,MUS,Gini index,SI.POV.GINI,,,36.8,,,,,,
Malawi,MWI,Gini index,SI.POV.GINI,,44.7,,,38.5,,,,
Malaysia,MYS,Gini index,SI.POV.GINI,41.1,,,41.2,,,40.7,,
North America,NAC,Gini index,SI.POV.GINI,,,,,,,,,
Namibia,NAM,Gini index,SI.POV.GINI,59.1,,,,,,,,
New Caledonia,NCL,Gini index,SI.POV.GINI,,,,,,,,,
Niger,NER,Gini index,SI.POV.GINI,,,,37.3,,,32.9,,
Nigeria,NGA,Gini index,SI.POV.GINI,35.9,,,35.1,,,,33.9,
Nicaragua,NIC,Gini index,SI.POV.GINI,,,,,,,,,
Netherlands,NLD,Gini index,SI.POV.GINI,28.2,28.2,28.5,28.1,29.2,26,25.7,,
Norway,NOR,Gini index,SI.POV.GINI,27.5,28.5,27,27.6,27.7,28.4,29.1,26.9,26.5
Nepal,NPL,Gini index,SI.POV.GINI,,,,,,,,30,
Nauru,NRU,Gini index,SI.POV.GINI,,,,,,,,,
New Zealand,NZL,Gini index,SI.POV.GINI,,,,,,,,,
OECD members,OED,Gini index,SI.POV.GINI,,,,,,,,,
Oman,OMN,Gini index,SI.POV.GINI,,,,,,,,,
Other small states,OSS,Gini index,SI.POV.GINI,,,,,,,,,
Pakistan,PAK,Gini index,SI.POV.GINI,31.3,,,29.6,,,,,
Panama,PAN,Gini index,SI.POV.GINI,50.8,50.4,49.9,49.2,49.8,,50.9,,48.9
Peru,PER,Gini index,SI.POV.GINI,43.4,43.6,43.3,42.4,41.5,43.7,40.1,40.3,40.7
Philippines,PHL,Gini index,SI.POV.GINI,44.6,,,42.3,,,40.7,,39.3
Palau,PLW,Gini index,SI.POV.GINI,,,,,,,,,
Papua New Guinea,PNG,Gini index,SI.POV.GINI,,,,,,,,,
Poland,POL,Gini index,SI.POV.GINI,31.8,31.2,29.7,30.2,28.8,28.5,28.5,28.9,28.5
Pre-demographic dividend,PRE,Gini index,SI.POV.GINI,,,,,,,,,
Puerto Rico (US),PRI,Gini index,SI.POV.GINI,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Gini index,SI.POV.GINI,,,,,,,,,
Portugal,PRT,Gini index,SI.POV.GINI,35.5,35.2,33.8,33.5,32.8,34.7,34.6,36.3,33.9
Paraguay,PRY,Gini index,SI.POV.GINI,47.6,47.9,48.5,46,45.7,43.5,42.9,44.6,44.2
West Bank and Gaza,PSE,Gini index,SI.POV.GINI,,33.7,,,,,,,36.4
Pacific island small states,PSS,Gini index,SI.POV.GINI,,,,,,,,,
Post-demographic dividend,PST,Gini index,SI.POV.GINI,,,,,,,,,
French Polynesia,PYF,Gini index,SI.POV.GINI,,,,,,,,,
Qatar,QAT,Gini index,SI.POV.GINI,,,35.1,,,,,,
Romania,ROU,Gini index,SI.POV.GINI,35.9,34.4,36,35.8,34.8,34.6,33.9,32.3,29.8
Russian Federation,RUS,Gini index,SI.POV.GINI,36.5,36.7,35.5,35.3,35.7,33.7,35.1,33.9,33
Rwanda,RWA,Gini index,SI.POV.GINI,,43.7,,,,,,,39.4
South Asia,SAS,Gini index,SI.POV.GINI,,,,,,,,,
Saudi Arabia,SAU,Gini index,SI.POV.GINI,,,,,,,,,
Sudan,SDN,Gini index,SI.POV.GINI,,,,,,,,,
Senegal,SEN,Gini index,SI.POV.GINI,,,,38.3,,,36.2,,
Singapore,SGP,Gini index,SI.POV.GINI,,,,,,,,,
Solomon Islands,SLB,Gini index,SI.POV.GINI,,,,,,,,,
Sierra Leone,SLE,Gini index,SI.POV.GINI,,,,35.7,,,,,
El Salvador,SLV,Gini index,SI.POV.GINI,40.6,40,38,38.6,38.8,,39,38.8,39.8
San Marino,SMR,Gini index,SI.POV.GINI,,,,,,,,,
"Somalia, Fed. Rep.",SOM,Gini index,SI.POV.GINI,,,,,,,,,
Serbia,SRB,Gini index,SI.POV.GINI,40.5,38.8,36.1,35,34.5,35,33.1,32.8,
Sub-Saharan Africa (excluding high income),SSA,Gini index,SI.POV.GINI,,,,,,,,,
South Sudan,SSD,Gini index,SI.POV.GINI,,44,,,,,,,
Sub-Saharan Africa,SSF,Gini index,SI.POV.GINI,,,,,,,,,
Small states,SST,Gini index,SI.POV.GINI,,,,,,,,,
Sao Tome and Principe,STP,Gini index,SI.POV.GINI,,,40.7,,,,,,
Suriname,SUR,Gini index,SI.POV.GINI,,,,,,,,39.2,
Slovak Republic,SVK,Gini index,SI.POV.GINI,26.5,25.2,23.2,25,23.2,24.2,24.1,24.1,23.8
Slovenia,SVN,Gini index,SI.POV.GINI,25.4,24.8,24.2,24.6,24.4,24,24.3,24.3,24.7
Sweden,SWE,Gini index,SI.POV.GINI,29.2,29.6,28.8,30,29.3,28.9,29.8,31.6,29.3
Eswatini,SWZ,Gini index,SI.POV.GINI,,54.6,,,,,,,
Sint Maarten (Dutch part),SXM,Gini index,SI.POV.GINI,,,,,,,,,
Seychelles,SYC,Gini index,SI.POV.GINI,,,,32.1,,,,,
Syrian Arab Republic,SYR,Gini index,SI.POV.GINI,,,,,,,,26.6,
Turks and Caicos Islands,TCA,Gini index,SI.POV.GINI,,,,,,,,,
Chad,TCD,Gini index,SI.POV.GINI,,,,37.5,,,,37.4,
East Asia & Pacific (IDA & IBRD countries),TEA,Gini index,SI.POV.GINI,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Gini index,SI.POV.GINI,,,,,,,,,
Togo,TGO,Gini index,SI.POV.GINI,43,,,42.5,,,37.9,,
Thailand,THA,Gini index,SI.POV.GINI,36,36.7,36.4,36.4,34.9,35,34.9,34.3,33.5
Tajikistan,TJK,Gini index,SI.POV.GINI,34,,,,,,32.4,39.5,38
Turkmenistan,TKM,Gini index,SI.POV.GINI,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gini index,SI.POV.GINI,,,,,,,,,
Timor-Leste,TLS,Gini index,SI.POV.GINI,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Gini index,SI.POV.GINI,,,,,,,,,
Tonga,TON,Gini index,SI.POV.GINI,33.5,,,,,,27.1,,
South Asia (IDA & IBRD),TSA,Gini index,SI.POV.GINI,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Gini index,SI.POV.GINI,,,,,,,,,
Trinidad and Tobago,TTO,Gini index,SI.POV.GINI,,,,,,,,,
Tunisia,TUN,Gini index,SI.POV.GINI,32.8,,,,,,33.7,,
Turkiye,TUR,Gini index,SI.POV.GINI,42.9,41.9,43.5,42.4,43.8,43,44.4,44.5,
Tuvalu,TUV,Gini index,SI.POV.GINI,,,,,,,,,
Tanzania,TZA,Gini index,SI.POV.GINI,,,,40.5,,,,,
Uganda,UGA,Gini index,SI.POV.GINI,,42.8,,,42.7,,,,
Ukraine,UKR,Gini index,SI.POV.GINI,25.5,25,26,26.1,26.6,25.6,,,
Upper middle income,UMC,Gini index,SI.POV.GINI,,,,,,,,,
Uruguay,URY,Gini index,SI.POV.GINI,40.1,39.7,39.5,39.7,39.7,40.2,40.8,40.6,40.9
United States,USA,Gini index,SI.POV.GINI,41.5,41.3,41.4,41.8,41.9,40,39.7,41.7,41.8
Uzbekistan,UZB,Gini index,SI.POV.GINI,,,,,,,32.9,31.2,34.5
St. Vincent and the Grenadines,VCT,Gini index,SI.POV.GINI,,,,,,,,,
"Venezuela, RB",VEN,Gini index,SI.POV.GINI,,,,,,,,,
British Virgin Islands,VGB,Gini index,SI.POV.GINI,,,,,,,,,
Virgin Islands (U.S.),VIR,Gini index,SI.POV.GINI,,,,,,,,,
Viet Nam,VNM,Gini index,SI.POV.GINI,,35.3,,35.7,,36.8,,36.1,
Vanuatu,VUT,Gini index,SI.POV.GINI,,,,,32.3,,,,
World,WLD,Gini index,SI.POV.GINI,,,,,,,,,
Samoa,WSM,Gini index,SI.POV.GINI,,,,,,,,,
Kosovo,XKX,Gini index,SI.POV.GINI,26.5,26.7,44.2,44.6,40.2,57.4,49.4,38.3,
"Yemen, Rep.",YEM,Gini index,SI.POV.GINI,,,,,,,,,
South Africa,ZAF,Gini index,SI.POV.GINI,,,,,,,,,
Zambia,ZMB,Gini index,SI.POV.GINI,55.8,,,,,,,51.5,
Zimbabwe,ZWE,Gini index,SI.POV.GINI,,,44.3,,50.3,,,,
