Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Bolivia,BOL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,57.044,56.919,59.112,63.559,66.243,65.591,71.058,71.714,71.909
Brazil,BRA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,53.323,53.522,54.353,54.581,55.306,50.338,52.482,53.864,53.205
Barbados,BRB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,61.731,62.528,62.501,61.61,61.569,60.484,60.679,59.68,60.124
Brunei Darussalam,BRN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,57.383,57.411,57.459,57.721,55.057,54.556,54.791,53.701,53.527
Bhutan,BTN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,54.976,54.893,54.815,54.743,60.631,63.002,64.902,52.511,56.619
Botswana,BWA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,56.288,56.68,57.102,57.556,58.044,56.508,58.943,59.931,63.426
Central African Republic,CAF,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,65.695,65.695,65.703,65.711,65.753,65.166,65.247,65.815,65.845
Canada,CAN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,60.969,60.879,61.072,60.965,61.253,59.379,60.635,61.049,61.134
Central Europe and the Baltics,CEB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,48.60728323,48.63163646,49.1482871,49.23107781,49.16552632,48.84390517,49.71048578,50.45359564,50.72742512
Switzerland,CHE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,62.36,62.935,62.705,63.007,63.079,62.636,62.33,61.495,62.294
Channel Islands,CHI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.323,51.593,51.814,51.852,51.95,51.163,51.667,51.525,50.687
Chile,CHL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.189,50.62,51.74,52.416,52.651,45.442,46.579,50.026,51.963
China,CHN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,62.571,62.286,61.911,61.533,61.248,59.908,61.181,59.894,59.948
Cote d'Ivoire,CIV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,59.228,58.173,57.506,56.84,56.176,56.631,58.28,58.958,58.864
Cameroon,CMR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,65.613,64.207,62.793,61.385,59.99,58.014,57.093,57.171,57.148
"Congo, Dem. Rep.",COD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,62.445,62.464,62.487,62.475,62.447,60.259,62.329,62.347,62.309
"Congo, Rep.",COG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,66.592,66.55,66.541,66.551,66.583,65.318,65.88,66.287,66.341
Colombia,COL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,55.255,54.719,54.343,53.244,52.398,51.108,51.679,50.926,51.859
Comoros,COM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,33.91,35.102,36.339,37.608,38.87,39.63,40.969,41.178,41.143
Cabo Verde,CPV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.843,51.941,52.038,48.62,50.407,48.195,48.88,50.521,50.419
Costa Rica,CRI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.06,46.019,45.905,48.659,52.727,48.638,50.245,50.283,44.088
Caribbean small states,CSS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.60579413,51.91115626,51.90779718,52.28698737,52.02284636,49.3409971,49.72130479,50.46705475,50.6044817
Cuba,CUB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,43.41,43.372,43.365,43.309,42.968,40.367,40.459,40.427,39.947
Curacao,CUW,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,
Cayman Islands,CYM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,
Cyprus,CYP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,59.098,58.28,58.923,59.627,60.097,59.05,59.534,61.219,62.475
Czechia,CZE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.187,51.735,52.114,52.559,52.3,51.463,51.555,52.191,53.235
Germany,DEU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,54.441,54.808,55.138,55.211,55.709,55.113,55.019,55.595,55.848
Djibouti,DJI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,17.862,17.999,18.146,18.299,18.451,17.976,18.237,18.546,18.669
Dominica,DMA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,
Denmark,DNK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,56.837,57.677,57.74,57.649,58.06,57.85,58.216,59.551,59.812
Dominican Republic,DOM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,48.157,48.821,49.009,50.285,52.543,47.412,51.059,50.478,52.482
Algeria,DZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,15.262,15.015,14.887,14.755,14.623,13.673,13.843,14.092,14.132
East Asia & Pacific (excluding high income),EAP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,60.72368368,60.43933757,60.08516718,60.02538277,59.83751549,58.47175148,59.153837,58.6998596,58.69571501
Early-demographic dividend,EAR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,34.59384078,34.60000879,34.65744072,34.71053955,34.84662621,33.69188018,34.81316843,36.03237945,36.89478318
East Asia & Pacific,EAS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,59.66914603,59.4821739,59.24508653,59.29230433,59.20466056,57.96360309,58.63032081,58.31206464,58.37407429
Europe & Central Asia (excluding high income),ECA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,44.87335644,45.0983675,45.22096147,45.24862529,45.19813141,43.5977925,44.15074955,44.30372812,44.48396926
Europe & Central Asia,ECS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.48409796,50.66324021,50.75056757,50.83504375,50.82342105,50.06934795,50.62417507,51.30471122,51.47321879
Ecuador,ECU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.905,55.406,56.173,54.481,54.401,48.146,52.986,53.451,52.521
"Egypt, Arab Rep.",EGY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,22.813,23.072,22.185,18.415,15.859,14.609,15.59,15.233,15.3
Euro area,EMU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.46041721,50.65116067,50.8080016,50.90106789,51.10512116,50.35438787,51.07349464,51.64642284,51.96112637
Eritrea,ERI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,72.902,72.749,72.728,72.512,72.364,71.404,71.975,72.354,72.385
Spain,ESP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,52.62,52.485,52.281,51.872,52.039,50.922,52.392,52.567,52.842
Estonia,EST,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,55.747,56.295,57.006,57.281,57.34,57.133,57.777,60.138,61.049
Ethiopia,ETH,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,70.141,68.087,66.034,63.977,61.915,59.234,57.555,57.495,57.378
European Union,EUU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.26454589,50.42998245,50.67118895,50.76754072,50.92225799,50.25982503,50.99138704,51.58876534,51.90906765
Fragile and conflict affected situations,FCS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,54.59808994,54.15113517,53.468865,53.03471568,52.3574858,51.05073589,50.81427696,50.50186961,53.39363083
Finland,FIN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,55.407,54.982,55.028,55.688,55.678,55.175,55.927,57.267,57.489
Fiji,FJI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,40.016,38.51,38.503,38.509,38.531,38.078,38.31,38.59,38.593
France,FRA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.956,50.83,50.626,50.813,50.615,50.05,51.59,51.871,51.826
Faroe Islands,FRO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,
Gabon,GAB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,41.311,41.516,41.697,41.835,41.897,39.09,39.793,41.888,41.863
United Kingdom,GBR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,56.703,57.05,57.248,57.514,58.009,58.246,58,57.703,57.365
Georgia,GEO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,59.114,58.054,56.859,55.742,54.716,55.206,52.927,54.925,55.037
Ghana,GHA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,65.05,64.609,64.184,63.764,63.345,62.249,62.257,61.819,61.815
Gibraltar,GIB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,
Guinea,GIN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,47.185,45.954,44.725,43.497,42.271,41.854,42.015,42.142,42.094
"Gambia, The",GMB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,44.773,44.741,44.807,44.955,45.073,45.004,45.06,45.12,45.242
Guinea-Bissau,GNB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,56.2,56.254,56.32,56.399,56.485,55.943,56.341,56.413,56.485
Equatorial Guinea,GNQ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,53.507,53.655,53.753,53.802,53.802,50.726,51.475,53.337,52.997
Greece,GRC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,44.028,44.09,43.829,43.386,43.512,42.721,43.26,44.413,44.673
Grenada,GRD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,
Greenland,GRL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,
Guatemala,GTM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,38.437,39.525,38.655,38.408,37.107,36.358,37.727,40.503,40.412
Guam,GUM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,56.261,56.265,56.29,56.273,56.351,54.859,55.383,56.413,56.425
Guyana,GUY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,41.475,42.039,42.614,43.269,40.483,40.028,40.119,40.413,40.327
High income,HIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,52.7481118,52.97712382,53.19279468,53.48909822,53.78618947,53.11217411,53.56175599,54.06776641,54.39687943
"Hong Kong SAR, China",HKG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,54.212,54.28,54.645,54.747,54.51,53.728,53.718,52.79,52.412
Honduras,HND,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,46.551,45.913,45.759,50.369,47.112,47.552,49.651,48.541,39.675
Heavily indebted poor countries (HIPC),HPC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,59.99172584,59.38039424,58.63932477,58.33753017,57.86777492,56.42806218,56.87956676,56.51895918,58.95593541
Croatia,HRV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,46.698,45.196,45.303,45.195,44.906,44.476,45.682,46.922,47.144
Haiti,HTI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,61.787,61.916,62.114,62.224,61.979,61.392,61.946,60.545,60.128
Hungary,HUN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,49.898,50.83,51.053,51.583,51.412,51.377,52.304,53.117,53.938
IBRD only,IBD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,46.79236475,46.66880093,46.48893496,46.33846264,46.19895608,44.62558282,45.7818287,46.17529113,46.66204462
IDA & IBRD total,IBT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,47.62125845,47.46469722,47.30486766,47.16786041,47.07958876,45.7392845,46.73750606,47.0569962,47.7430729
IDA total,IDA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.65033177,50.33539188,50.20748491,50.07608662,50.12130483,49.52628007,49.9343427,49.92814403,51.29914791
IDA blend,IDB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.91899442,50.65242874,50.16549788,49.62608275,50.00246592,49.95791565,50.49358584,50.47855937,51.75997561
Indonesia,IDN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.772,50.949,51.943,53.131,53.949,53.202,52.069,52.562,52.545
IDA only,IDX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.50882241,50.16923137,50.22940248,50.31032635,50.18297302,49.30279797,49.64499175,49.64348152,51.05154072
Isle of Man,IMN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,
India,IND,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,26.597,26.59,26.592,26.581,26.549,25.998,27.724,29.479,31.243
Not classified,INX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,
Ireland,IRL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,54.809,55.533,55.589,55.999,56.207,55.055,57.97,59.228,59.968
"Iran, Islamic Rep.",IRN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,14.362,16.174,17.358,17.341,16.812,13.722,13.086,13.469,13.592
Iraq,IRQ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,14.178,14.65,11.334,11.35,11.389,10.88,10.902,10.99,10.872
Iceland,ISL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,72.718,72.936,72.526,71.531,71.381,69.293,69.148,70.57,70.368
Israel,ISR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,60.114,60.412,60.282,60.857,60.618,59.403,59.696,61.109,61.825
Italy,ITA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,39.391,40.069,40.579,40.735,40.885,39.512,39.884,40.517,41.313
Jamaica,JAM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,58.524,57.653,58.604,58.309,59.834,57.579,58.395,60.803,61.172
Jordan,JOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,13.599,15.052,16.612,14.649,13.685,14.974,13.964,13.922,14.004
Japan,JPN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,49.409,50.208,51.031,52.368,53.24,53.09,53.515,54.167,54.847
Kazakhstan,KAZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,68.016,67.953,68.003,68.028,68.035,66.527,67.25,66.978,66.596
Kenya,KEN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.357,71.417,68.685,65.814,62.817,62.108,62.668,62.49,62.434
Kyrgyz Republic,KGZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,54.677,53.868,50.995,52.055,51.771,53.08,52.554,52.942,53.068
Cambodia,KHM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,73.417,75.918,76.417,76.844,77.278,77.09,73.711,74.002,73.986
Kiribati,KIR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,
St. Kitts and Nevis,KNA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,
"Korea, Rep.",KOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,52.391,52.568,53.073,53.224,53.772,53.137,53.65,55.03,56.038
Kuwait,KWT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,49.648,49.532,49.588,49.386,49.28,46.126,47.133,49.839,48.865
Latin America & Caribbean (excluding high income),LAC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.02571423,51.23225963,51.59668843,51.97610459,52.59244537,48.48379819,50.9955084,52.04129387,52.02793378
Lao PDR,LAO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,56.199,56.105,56.02,57.046,58.085,58.619,60.095,61.369,61.365
Lebanon,LBN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,26.114,26.885,27.67,28.47,29.286,27.046,27.641,27.547,27.537
Liberia,LBR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,71.933,71.953,71.973,72,72.038,71.351,71.701,72.039,72.09
Libya,LBY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,34.129,34.108,34.08,34.045,34.008,33.468,33.774,33.4,33.149
St. Lucia,LCA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,63.495,63.595,63.694,63.882,64.312,49.332,60.375,62.68,63.026
Latin America & Caribbean,LCN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.77482455,50.92949421,51.21694267,51.56917361,52.07733665,48.01924653,50.29622398,51.27162828,51.29942307
Least developed countries: UN classification,LDC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,52.12692581,51.74479961,51.80560595,51.93820956,51.83960812,50.98597284,51.40113312,51.3966463,53.11933735
Low income,LIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,53.12123147,52.62050887,52.06424763,51.90164459,51.6910387,50.51112946,50.77072599,50.28174504,53.62046317
Liechtenstein,LIE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,
Sri Lanka,LKA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,35.33,35.252,36.093,33.105,34.051,31.663,31.329,31.604,31.619
Lower middle income,LMC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,37.35587331,37.28165192,37.20362851,37.12197312,37.13769334,36.50990025,37.76133806,38.97431557,40.11693777
