Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,88,89,90,90.9,91.6,92.3,92.9,93,98.9
High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.44125601,99.87493992,99.95972177,99.96265107,99.94961001,99.96830638,99.9798913,99.97980751,99.98840502
"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,90,91.6,86.5,91.6,91.1,93.1,94.1,94.4,95.6
Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,35.45323342,40.58791439,41.47614001,43.97805592,45.02245693,46.34059887,48.01994122,48.71712773,50.53111275
Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,40.8,40.4,43.3,44.4,45.4,46.3,47.2,49.3,51.3
Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.17695942,95.83653222,96.60421485,97.74996539,97.87732482,98.05719629,99.10947523,98.96872569,99.0886451
IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,84.80245449,86.19837231,87.17850974,88.2034422,88.57228064,88.91215243,90.02045111,89.96186146,90.31510891
IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,54.52239945,58.3948761,60.31793554,61.35444884,62.76964432,63.93707436,65.59821185,66.15690433,67.50149378
IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,68.78683249,72.54603491,71.64661373,73.15187822,73.90890881,74.4924622,76.46988733,77.0721325,77.92013438
Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.5,97.6,98.1,98.5,98.9,97,99.2,100,99.4
IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,46.7059984,50.66022648,54.1427241,54.94127391,56.73462378,58.23651885,59.74116007,60.29013588,61.92019212
Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,88,89.6,91.8,95.7,95.9,96.5,99.6,99.2,99.5
Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,
Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,99.9,100,100,100,100,100,100
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4,99.7,99.9,99.9,100,100,100,100,100
Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.9,96.6,97.4,98.2,98.9,99.7,100,100,97.7
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,100,100,99.9,99.9,99.9,99.9,100,100
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,41.6,53.1,55.8,61.2,69.7,71.5,76.5,76,76.2
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.7,99.7,100,100,99.9,99.9,99.7,99.7,100
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,62.7,68.8,89.1,80.7,84,86.4,82.5,92.3,95
Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.6,92.6,85.7,87.5,89.3,91,92.8,94.4,95.9
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.04448425,97.27837252,97.549452,97.55502358,97.83219502,97.98577748,98.12108757,98.46260207,98.26874434
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.7,89,93.6,92.9,98.4,99.3,100,100,96.5
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7,99.8,99.9,99.7,100,100,100,100,100
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.2,17.7,24.2,22.8,23.1,27.6,29.8,31.8,32.5
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,73.8,72.2,70.6,67,68.5,69.4,70.2,70,73.2
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99,99.8,99.9,100,100,100,100,100,100
Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.28472761,97.47838213,97.71059922,97.75671521,97.99821139,98.14999276,98.27562637,98.57887137,98.42262047
Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,42.31272813,46.34583324,50.20449409,51.08742026,52.87871227,54.47368401,56.10553736,56.73831293,58.4341453
Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,33.07021839,36.43361242,38.17925639,39.68380279,40.7021445,41.73684567,43.01546579,43.00608828,45.27219188
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.3,97.5,97.5,99.6,99.8,100,100,100,100
Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,80.65869535,82.71671452,84.6592387,86.91218057,87.61352219,88.38041439,90.55573424,90.5768406,91.26807498
Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.04072987,86.20608728,87.22823544,88.32713663,88.69083408,89.01628806,90.15249344,90.09326959,90.49207118
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.8,35.1,33.7,47,44.6,47.5,50.4,50,57.3
Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.7803025,99.11641409,99.27217415,99.2807573,99.32906035,99.38694089,99.41169978,99.47718819,99.45717576
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.3,97.8,100,98.1,99.6,100,100,100,100
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,99.9,100,100,100,100,100,100,100
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,23.8,22.9,24.1,36.5,31,32,35.1,36.1,39.4
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8,100,99.8,100,100,100,100,100,100
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.43606555,95.15876482,96.00124317,94.97068617,96.0087073,96.26212044,96.41666906,95.8637945,96.42263674
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,99,99.5,100,99.5,99.6,99.4,100,100,99.7
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.1,92.7,93.8,95.3,96.8,98.3,99.8,100,100
Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.6960862,90.72943902,91.7562112,92.89524319,93.28141841,93.62474771,94.83367851,94.85821201,95.15838846
North Macedonia,MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,100,100,99.8,100,100,100,100,100
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,37.6,38.8,34.8,50.9,47.9,50.6,53.4,53,54.5
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,60.5,55.6,69.8,66.1,68.3,70.4,72.5,73.6,76.8
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.82776349,94.70490712,95.62302218,94.50936366,95.64374719,95.91737028,96.09560189,95.48371437,96.08542875
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.5,99.6,100,100,100,99.9,99.8,100,100
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,88,90.8,93.6,98.1,98.9,99.5,100,100,100
Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,24,26.2,24.3,31.1,29.7,30.6,31.5,33.2,36
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,39.5,41.2,42.9,43.6,44.9,45.4,47.7,49,50.3
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.6,99.7,99.6,99.8,100,99.5,99.6,100,100
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.8,11,12.7,18,11.2,11.5,14.2,14,15.6
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,99.9,100,100,100,100,100,100,100
North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.6,49.7,52.5,52.3,53.3,52.3,55.2,56.2,56.7
New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,16.6,17,17.6,17.6,18.5,18.7,18.6,19.5,20.1
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.5,59.3,54.4,56.5,55.4,55.4,59.5,60.5,61.2
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,83.2,83.9,84.6,85.2,85.7,86,86.3,86.5,88.3
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,82,90.7,86.6,93.9,89.9,89.9,89.9,91.3,94
Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,99,99.7,99.8,99.9,100,100,100,100,100
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
OECD members,OED,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.83935774,99.89593701,99.94085903,99.89877343,99.94007291,99.93298036,100,100,99.92298052
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Other small states,OSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.45203305,87.85440413,89.32800269,90.47245307,91.80355131,92.8384985,93.85607282,93.96053178,94.50407607
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,91,91.8,92.7,93.4,93.9,94.5,94.9,95,95.6
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.6,92.4,93.7,93.8,93.9,95.3,95.3,95,97
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.9,94.2,94.8,95.2,95.6,96.2,95.6,96.2,96.2
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.1,92,93,94.2,95.3,96.4,97.5,94.8,98
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.5,100,100,100,100,100,100,100,100
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.4,13.5,19.2,16.6,23.6,20.5,20.9,19,20.5
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Pre-demographic dividend,PRE,Access to electricity (% of population),EG.ELC.ACCS.ZS,40.11966867,44.67187001,44.3587802,47.10553748,47.58916499,48.38657662,50.5171179,51.14331917,52.53098832
Puerto Rico (US),PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
"Korea, Dem. People's Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,40,42.1,44.2,46.3,48.4,50.5,52.6,54.7,57.5
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.3,98.4,99.3,99.6,99.7,99.7,100,100,99.8
West Bank and Gaza,PSE,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,100,99.9,100,100,100,100,100,100
Pacific island small states,PSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,78.5477895,79.90834226,82.10417347,82.69782731,84.34343509,86.19398113,85.67081782,85.79238851,88.87057136
Post-demographic dividend,PST,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.94473419,99.95778167,99.97112258,99.98216444,99.99324253,99.99724013,99.99883445,100,100
French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.8,99.1,100,99.8,100,100,100,100,100
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.5,99.4,100,100,99.8,99.9,100,100,100
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.8,29.4,34.1,38,46.6,45.2,48.7,50.6,63.9
